"STATISTIC","Statistic Label","TLIST(A1)","Graduation Year","C04477V05260","Field of Study","C03919V04671","Gender","C03433V04141","Years since Graduation","UNIT","VALUE"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","09","9","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","10","10","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","11","11","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","20","Female","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","01","1","Euro","813"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","02","2","Euro","872"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","03","3","Euro","931"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","04","4","Euro","1009"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","05","5","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","06","6","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","07","7","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","08","8","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","09","9","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","10","10","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","11","11","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","30","Nursing and Midwifery","-","All genders","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","01","1","Euro","1124"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","02","2","Euro","1353"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","03","3","Euro","1509"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","04","4","Euro","1636"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","05","5","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","06","6","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","07","7","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","08","8","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","09","9","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","10","10","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","11","11","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","10","Male","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","01","1","Euro","1106"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","02","2","Euro","1295"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","03","3","Euro","1442"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","04","4","Euro","1579"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","05","5","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","06","6","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","07","7","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","08","8","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","09","9","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","10","10","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","11","11","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","20","Female","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","01","1","Euro","1116"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","02","2","Euro","1318"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","03","3","Euro","1462"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","04","4","Euro","1597"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","05","5","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","06","6","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","07","7","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","08","8","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","09","9","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","10","10","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","11","11","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","202","Medicine","-","All genders","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","01","1","Euro","658"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","02","2","Euro","696"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","03","3","Euro","767"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","04","4","Euro","828"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","05","5","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","06","6","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","07","7","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","08","8","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","09","9","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","10","10","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","11","11","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","10","Male","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","01","1","Euro","605"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","02","2","Euro","648"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","03","3","Euro","690"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","04","4","Euro","732"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","05","5","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","06","6","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","07","7","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","08","8","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","09","9","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","10","10","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","11","11","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","20","Female","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","01","1","Euro","613"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","02","2","Euro","658"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","03","3","Euro","698"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","04","4","Euro","748"
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","05","5","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","06","6","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","07","7","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","08","8","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","09","9","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","10","10","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","11","11","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2019","2019","702","Social Care","-","All genders","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2020","2020","30","Nursing and Midwifery","10","Male","01","1","Euro","879"
"HGO20C01","Median Weekly Earnings of Health Graduates","2020","2020","30","Nursing and Midwifery","10","Male","02","2","Euro","964"
"HGO20C01","Median Weekly Earnings of Health Graduates","2020","2020","30","Nursing and Midwifery","10","Male","03","3","Euro","1041"
"HGO20C01","Median Weekly Earnings of Health Graduates","2020","2020","30","Nursing and Midwifery","10","Male","04","4","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2020","2020","30","Nursing and Midwifery","10","Male","05","5","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2020","2020","30","Nursing and Midwifery","10","Male","06","6","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2020","2020","30","Nursing and Midwifery","10","Male","07","7","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2020","2020","30","Nursing and Midwifery","10","Male","08","8","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2020","2020","30","Nursing and Midwifery","10","Male","09","9","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2020","2020","30","Nursing and Midwifery","10","Male","10","10","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2020","2020","30","Nursing and Midwifery","10","Male","11","11","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2020","2020","30","Nursing and Midwifery","10","Male","12","12","Euro",""
